# Lago Plomo 600 Year Sediment Brightness and Summer Temperature Reconstruction
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
#
# Online_Resource: http://ncdc.noaa.gov/paleo/study/18036
#
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleolimnology/southamerica/chile/plomo2015temp.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Paleolimnology
#--------------------
# Contribution_Date
#	Date: 2015-02-23
#--------------------
# Title
#	Study_Name: Lago Plomo 600 Year Sediment Brightness and Summer Temperature Reconstruction
#--------------------
# Investigators
# 	Investigators: Elbert, J.; Jacques-Coper, M.; Van Daele, M.; Urrutia, R.; Grosjean, M.
#--------------------
# Description_and_Notes
#	Description: Sediment total brightness, varve-based age model, and summer (SONDJF) temperature reconstruction 
#	for the past 600 years from core PLO2011, Lago Plomo, Chile.
#--------------------
# Publication 
# 	Authors: Julie Elbert, Martin Jacques-Coper, Maarten Van Daele, Roberto Urrutia, Martin Grosjean
#	Published_Date_or_Year: 2015-02-10     
#	Published_Title: A 600 years warm-season temperature record from varved sediments of Lago Plomo, Northern Patagonia, Chile (47°S)
#	Journal_Name: Quaternary International
#	Volume: 
#	Edition: 
#	Issue: 
#	Pages: 
#	DOI: 10.1016/j.quaint.2015.01.004
#	Online_Resource: http://www.sciencedirect.com/science/article/pii/S1040618215000105
#	Full_Citation: 
#	Abstract: High-resolution records of calibrated proxy data for the past millennium are fundamental to place current changes into the context of pre-industrial natural forced and unforced variability. Although the need for regional spatially-explicit comprehensive reconstructions is widely recognized, the proxy data sources are still scarce, particularly for the Southern Hemisphere and especially for South America.

We present a 600-year long warm season temperature record from varved sediments of Lago Plomo, a proglacial lake of the Northern Patagonian Ice field in Southern Chile (46deg59'S, 72deg52'W, 203 m a.s.l.). The thickness of the bright summer sediment layer relative to the dark winter layer (measured as total brightness; % reflectance 400-730 nm) is calibrated against warm season SONDJF temperature (1900-2009; r = 0.58, p(aut) = 0.056, RE = 0.52; CE = 0.15, RMSEP = 0.28C; five-year triangular filtered data). In Lago Plomo, warm summer temperatures lead to enhanced glacier melt and suspended sediment transport, which results in thicker light summer layers and to brighter sediments. Although Patagonia shows pronounced regional differences in decadal temperature trends and variability, the 600 years temperature reconstruction from Lago Plomo compares favourably with other regional/continental temperature records, but also emphasizes significant regional differences for which no data and information existed so far. These regional differences seem to be real as they are also reflected in modern climate data sets (1900-2010). The reconstruction shows pronounced subdecadal - multidecadal variability with cold phases during parts of the Little Ice Age (16th and 18th centuries) and in the beginning of the 20th century. The most prominent warm phase is the 19th century which is as warm as the second half of the 20th century. The exceptional summer warmth AD 1780-1810 is also found in other archives of Northern Patagonia and Central Chile. Our record shows the delayed 20th century warming in the Southern Hemisphere.

The comparison between winter precipitation and summer temperature (inter-seasonal coupling) from Lago Plomo reveals alternating phases with parallel and contrasting decadal trends of winter precipitation and summer temperature (positive and negative running correlations Rwinter PP; summer TT). This observation from the sediment proxy data is also confirmed by two sets of reanalysis data for the 20th century. Reanalysis data show that phases with negative correlations between winter precipitation and summer temperature (e.g., dry winters and warm summers) at Lago Plomo are characteristic for periods when circumpolar Westerly flow is displaced southward and enhanced around 60S.
#------------------
# Funding_Agency 
#	Funding_Agency_Name: 
#	Grant: 
#------------------
# Site_Information 
#	Site_Name: Lago Plomo
#	Location: South America>Chile
#	Country: Chile
#	Northernmost_Latitude: -46.9833
#	Southernmost_Latitude: -46.9833
#	Easternmost_Longitude: -72.8667
#	Westernmost_Longitude: -72.8667
#	Elevation: 203 m  
#------------------
# Data_Collection   
#	Collection_Name: Plomo2015temp
#	Earliest_Year: 1383
#	Most_Recent_Year: 2001
#	Time_Unit: AD
#	Core_Length: m
#	Notes: 
#------------------
# Chronology: 
#
# Varve-based age model - see file plomo2015age.txt
#
#
#
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age_AD	age, , , AD, , , , ,N
##tempanom-SONDJF	surface temperature anomaly, , , degrees C, Sept-Feb, , , ,N
##tempanom-SONDJF+	surface temperature anomaly upper 95% confidence limit, , , degrees C, Sept-Feb, , , ,N
##tempanom-SONDJF-	surface temperature anomaly lower 95% confidence limit, , , degrees C, Sept-Feb, , , ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values:  
#
age_AD	tempanom-SONDJF	tempanom-SONDJF+	tempanom-SONDJF-
1512	-0.0032	0.0413	-0.0619
1513	0.0571	0.1009	-0.0068
1514	0.065	0.1086	7e-04
1515	-0.0555	-0.0104	-0.1126
1516	-0.1799	-0.1251	-0.2514
1517	-0.2561	-0.1934	-0.3386
1518	-0.3055	-0.2393	-0.3979
1519	-0.2524	-0.19	-0.3344
1520	-0.2424	-0.1807	-0.3233
1521	-0.2141	-0.1551	-0.2912
1522	-0.2609	-0.1978	-0.344
1523	-0.3099	-0.2434	-0.4033
1524	-0.4354	-0.3482	-0.5545
1525	-0.5346	-0.431	-0.6745
1526	-0.6121	-0.4943	-0.7713
1527	-0.5461	-0.4407	-0.6889
1528	-0.4732	-0.3798	-0.5995
1529	-0.3695	-0.2931	-0.4757
1530	-0.2586	-0.1957	-0.3414
1531	-0.19	-0.134	-0.2643
1532	-0.1262	-0.0766	-0.1874
1533	-0.0725	-0.0263	-0.1295
1534	0.0209	0.0659	-0.0399
1535	0.0183	0.0634	-0.0423
1536	-0.1035	-0.0554	-0.1622
1537	-0.2283	-0.1675	-0.3076
1538	-0.219	-0.1594	-0.2969
1539	-0.0989	-0.051	-0.1571
1540	0.0541	0.0979	-0.0096
1541	0.1792	0.2409	0.1139
1542	0.2352	0.3047	0.1676
1543	0.222	0.2899	0.1557
1544	0.1694	0.2295	0.1038
1545	0.177	0.2383	0.1117
1546	0.2113	0.2779	0.146
1547	0.2627	0.3357	0.1909
1548	0.2431	0.3136	0.1745
1549	0.2141	0.281	0.1485
1550	0.1472	0.2041	0.081
1551	0.1223	0.1755	0.0567
1552	0.1197	0.1724	0.0541
1553	0.0307	0.0752	-0.0309
1554	-0.0598	-0.0144	-0.1169
1555	-0.1278	-0.0781	-0.1892
1556	-0.0095	0.0345	-0.0679
1557	0.1254	0.179	0.0597
1558	0.1775	0.2389	0.1122
1559	0.1452	0.2018	0.0789
1560	0.072	0.1155	0.0075
1561	-0.0269	0.0166	-0.0846
1562	-0.176	-0.1217	-0.2463
1563	-0.3606	-0.286	-0.4649
1564	-0.4407	-0.3527	-0.5609
1565	-0.421	-0.3362	-0.5374
1566	-0.3062	-0.24	-0.3988
1567	-0.1654	-0.1123	-0.2332
1568	-0.0425	0.0018	-0.0997
1569	0.0011	0.0458	-0.058
1570	-0.0928	-0.0454	-0.1505
1571	-0.2466	-0.1846	-0.3279
1572	-0.3542	-0.2808	-0.4571
1573	-0.3584	-0.2842	-0.4622
1574	-0.3104	-0.2439	-0.4039
1575	-0.2346	-0.1734	-0.3146
1576	-0.1276	-0.0779	-0.1889
1577	-0.0378	0.0062	-0.0952
1578	0.037	0.0812	-0.0252
1579	0.0399	0.0841	-0.0225
1580	0.0703	0.1138	0.0058
1581	0.1476	0.2045	0.0814
1582	0.3005	0.3792	0.2237
1583	0.4296	0.5296	0.3408
1584	0.4194	0.5178	0.3319
1585	0.2577	0.3301	0.1868
1586	0.1132	0.164	0.0479
1587	0.1001	0.1462	0.0351
1588	0.237	0.3068	0.1693
1589	0.3046	0.384	0.2275
1590	0.2839	0.3599	0.2087
1591	0.1725	0.2331	0.107
1592	0.1239	0.1773	0.0582
1593	0.0722	0.1156	0.0077
1594	0.0554	0.0992	-0.0084
1595	0.0382	0.0824	-0.0241
1596	0.1289	0.183	0.0631
1597	0.3077	0.3876	0.2302
1598	0.4765	0.5842	0.382
1599	0.5678	0.691	0.4586
1600	0.4441	0.5465	0.3535
1601	0.3591	0.4475	0.2772
1602	0.3248	0.4075	0.2458
1603	0.5188	0.6336	0.4186
1604	0.6056	0.7359	0.4895
1605	0.6386	0.7751	0.5175
1606	0.5434	0.6622	0.4387
1607	0.5324	0.6495	0.4297
1608	0.4449	0.5475	0.3543
1609	0.3647	0.454	0.2823
1610	0.2715	0.3456	0.1983
1611	0.2329	0.3022	0.1656
1612	0.2195	0.2871	0.1535
1613	0.1577	0.2161	0.0918
1614	0.1026	0.1496	0.0375
1615	0.0393	0.0835	-0.0231
1616	0.0223	0.0673	-0.0386
1617	0.079	0.1222	0.0144
1618	0.1158	0.1674	0.0503
1619	0.1106	0.1604	0.0453
1620	-0.0066	0.0376	-0.0652
1621	-0.01	0.0341	-0.0684
1622	0.0336	0.078	-0.0283
1623	0.1838	0.2464	0.1187
1624	0.1169	0.1689	0.0514
1625	0.0334	0.0778	-0.0284
1626	-0.1495	-0.0982	-0.2141
1627	-0.2288	-0.168	-0.3082
1628	-0.1812	-0.1263	-0.2531
1629	-0.0439	5e-04	-0.1011
1630	0.173	0.2337	0.1076
1631	0.1767	0.238	0.1114
1632	0.2287	0.2975	0.1618
1633	0.2147	0.2817	0.149
1634	0.2791	0.3543	0.2047
1635	0.2149	0.2819	0.1492
1636	0.2281	0.2967	0.1612
1637	0.307	0.3867	0.2296
1638	0.4202	0.5187	0.3326
1639	0.3577	0.4459	0.2759
